"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q06340-1","reviewed","ESC2","Q06340-1",""
"P50076-1","reviewed","DIE2","P50076-1",""
"P50077-1","reviewed","CCH1","P50077-1",""
"P50078-1","reviewed","TOS2","P50078-1",""
"P50079-1","reviewed","HSV2","P50079-1",""
"P40202-1","reviewed","CCS1","P40202-1",""
"P40204-1","reviewed","SMX2","P40204-1",""
"P40206-1","reviewed","JLP2","P40206-1",""
"P40207-1","reviewed","ERG29","P40207-1",""
"P40208-1","reviewed","GID8","P40208-1",""
"P40209-1","reviewed","GAT2","P40209-1",""
"P38777-1","reviewed","FSH1","P38777-1",""
"P38776-1","reviewed","YHK8","P38776-1",""
"P38775-1","reviewed","","P38775-1",""
"P38774-1","reviewed","DOG1","P38774-1",""
"P38773-1","reviewed","DOG2","P38773-1",""
"P38772-1","reviewed","BCD1","P38772-1",""
"P38771-1","reviewed","RRF1","P38771-1",""
"P38770-1","reviewed","BRL1","P38770-1",""
"P21339-1","reviewed","MSB1","P21339-1",""
"P38779-1","reviewed","CIC1","P38779-1",""
"P38778-1","reviewed","SMF2","P38778-1",""
"P48232-1","reviewed","SNN1","P48232-1",""
"Q03080-1","reviewed","","Q03080-1",""
"Q03081-1","reviewed","MET31","Q03081-1",""
"Q03083-1","reviewed","","Q03083-1",""
"Q03085-1","reviewed","SRL4","Q03085-1",""
"Q03088-1","reviewed","SVL3","Q03088-1",""
"Q03735-1","reviewed","NAB6","Q03735-1",""
"P48439-1","reviewed","OST3","P48439-1",""
"P38555-1","reviewed","YPT31","P38555-1",""
"Q08969-1","reviewed","GRE1","Q08969-1",""
"Q08966-1","reviewed","PCL8","Q08966-1",""
"Q08967-1","reviewed","FLC1","Q08967-1",""
"Q08964-1","reviewed","","Q08964-1",""
"Q08965-1","reviewed","BMS1","Q08965-1",""
"Q08962-1","reviewed","NIP7","Q08962-1",""
"Q08963-1","reviewed","LEA1","Q08963-1",""
"Q08960-1","reviewed","TYW1","Q08960-1",""
"Q08961-1","reviewed","RKM1","Q08961-1",""
"Q07349-1","reviewed","MRX9","Q07349-1",""
"P31385-1","reviewed","DEP1","P31385-1",""
"P31384-1","reviewed","CCR4","P31384-1",""
"P31386-1","reviewed","ATS1","P31386-1",""
"P31381-1","reviewed","FUN26","P31381-1",""
"P31380-1","reviewed","FUN30","P31380-1",""
"P18900-1","reviewed","COQ1","P18900-1",""
"P31382-1","reviewed","PMT2","P31382-1",""
"Q03558-1","reviewed","OYE2","Q03558-1",""
"Q03559-1","reviewed","","Q03559-1",""
"Q03880-1","reviewed","PKR1","Q03880-1",""
"Q03557-1","reviewed","HER2","Q03557-1",""
"Q03554-1","reviewed","GOT1","Q03554-1",""
"P47009-1","reviewed","","P47009-1",""
"P47008-1","reviewed","SFH5","P47008-1",""
"P47007-1","reviewed","MRX5","P47007-1",""
"P47006-1","reviewed","RPA34","P47006-1",""
"P47005-1","reviewed","DAS1","P47005-1",""
"P47002-1","reviewed","SSY5","P47002-1",""
"P47001-1","reviewed","CIS3","P47001-1",""
"P16622-1","reviewed","HEM15","P16622-1",""
"P52924-1","reviewed","COS10","P52924-1",""
"P52923-1","reviewed","AIF1","P52923-1",""
"P52920-1","reviewed","NBP35","P52920-1",""
"P09733-1","reviewed","TUB1","P09733-1",""
"P53039-1","reviewed","YIP1","P53039-1",""
"P53038-1","reviewed","TEL2","P53038-1",""
"P09734-1","reviewed","TUB3","P09734-1",""
"P53032-1","reviewed","SUT1","P53032-1",""
"P53037-1","reviewed","PSD2","P53037-1",""
"P53036-1","reviewed","SAP4","P53036-1",""
"P53035-1","reviewed","MIG2","P53035-1",""
"P0C5M9-1","reviewed","","P0C5M9-1",""
"P00854-1","reviewed","ATP6","P00854-1",""
"P35718-1","reviewed","RPC25","P35718-1",""
"P35719-1","reviewed","MRP8","P35719-1",""
"P0C5M1-1","reviewed","","P0C5M1-1",""
"P0C5M0-1","reviewed","","P0C5M0-1",""
"P32849-1","reviewed","RAD5","P32849-1",""
"P32843-1","reviewed","YME2","P32843-1",""
"P32842-1","reviewed","VMA11","P32842-1",""
"P32841-1","reviewed","REC114","P32841-1",""
"P32844-1","reviewed","SEC6","P32844-1",""
"P46669-1","reviewed","RPA43","P46669-1",""
"P45820-1","reviewed","HUR1","P45820-1",""
"P23202-1","reviewed","URE2","P23202-1",""
"P23201-1","reviewed","SPA2","P23201-1",""
"Q03465-1","reviewed","RPN4","Q03465-1",""
"Q08110-1","reviewed","","Q08110-1",""
"P08465-1","reviewed","MET2","P08465-1",""
"P08466-1","reviewed","NUC1","P08466-1",""
"P08468-1","reviewed","PET111","P08468-1",""
"Q99190-1","reviewed","TSC13","Q99190-1",""
"P53297-1","reviewed","PBP1","P53297-1",""
"P53296-1","reviewed","ATF2","P53296-1",""
"P53295-1","reviewed","RBG2","P53295-1",""
"P53294-1","reviewed","PUS6","P53294-1",""
"P53293-1","reviewed","","P53293-1",""
"P53292-1","reviewed","MRPS35","P53292-1",""
"P53291-1","reviewed","","P53291-1",""
"P53290-1","reviewed","GTR2","P53290-1",""
"P53299-1","reviewed","TIM13","P53299-1",""
"P53298-1","reviewed","OKP1","P53298-1",""
"P05737-1","reviewed","RPL7A","P05737-1",""
"Q99337-1","reviewed","TY1B-NL2","Q99337-1",""
"P48239-1","reviewed","GTO1","P48239-1",""
"P48238-1","reviewed","","P48238-1",""
"Q99332-1","reviewed","FRT1","Q99332-1",""
"P48235-1","reviewed","ECL1","P48235-1",""
"P48234-1","reviewed","ENP2","P48234-1",""
"P48237-1","reviewed","CCM1","P48237-1",""
"P48236-1","reviewed","GPC1","P48236-1",""
"P48231-1","reviewed","TCB2","P48231-1",""
"P05739-1","reviewed","RPL6B","P05739-1",""
"P05738-1","reviewed","RPL9A","P05738-1",""
"Q04706-1","reviewed","TY1A-ML1","Q04706-1",""
"Q04705-1","reviewed","PRM6","Q04705-1",""
"Q03063-1","reviewed","DIG1","Q03063-1",""
"P0CX09-1","reviewed","MAN2","P0CX09-1",""
"P0CX08-1","reviewed","DSF1","P0CX08-1",""
"P15202-1","reviewed","CTA1","P15202-1",""
"Q03067-1","reviewed","SGF11","Q03067-1",""
"P33400-1","reviewed","RIM101","P33400-1",""
"P33401-1","reviewed","PGM1","P33401-1",""
"P43620-1","reviewed","RMD8","P43620-1",""
"P07269-1","reviewed","PHO2","P07269-1",""
"P07267-1","reviewed","PEP4","P07267-1",""
"P07266-1","reviewed","MRS1","P07266-1",""
"P07264-1","reviewed","LEU1","P07264-1",""
"P07263-1","reviewed","HTS1","P07263-1",""
"P07263-1","reviewed","HTS1","P07263-2",""
"P07262-1","reviewed","GDH1","P07262-1",""
"P07261-1","reviewed","GCR1","P07261-1",""
"P07260-1","reviewed","CDC33","P07260-1",""
"P10849-1","reviewed","MTF2","P10849-1",""
"P11710-1","reviewed","FUS1","P11710-1",""
"Q06287-1","reviewed","EMG1","Q06287-1",""
"Q01476-1","reviewed","UBP2","Q01476-1",""
"P19524-1","reviewed","MYO2","P19524-1",""
"O94742-1","reviewed","SEM1","O94742-1",""
"P0CH09-1","reviewed","RPL40B","P0CH09-1",""
"P0CH08-1","reviewed","RPL40A","P0CH08-1",""
"P38351-1","reviewed","PAF1","P38351-1",""
"Q04897-1","reviewed","","Q04897-1",""
"P21269-1","reviewed","CCA1","P21269-1",""
"P21269-1","reviewed","CCA1","P21269-2",""
"P21269-1","reviewed","CCA1","P21269-3",""
"P13574-1","reviewed","STE12","P13574-1",""
"Q07084-1","reviewed","SSK1","Q07084-1",""
"P38128-1","reviewed","SMP1","P38128-1",""
"P38129-1","reviewed","TAF5","P38129-1",""
"P38122-1","reviewed","ECM31","P38122-1",""
"P38123-1","reviewed","SWD3","P38123-1",""
"P38120-1","reviewed","MRPS9","P38120-1",""
"P38121-1","reviewed","POL12","P38121-1",""
"P38126-1","reviewed","PCH2","P38126-1",""
"P38127-1","reviewed","RIM2","P38127-1",""
"P38124-1","reviewed","FLR1","P38124-1",""
"P38125-1","reviewed","DTR1","P38125-1",""
"P21268-1","reviewed","FAR1","P21268-1",""
"P25038-1","reviewed","IFM1","P25038-1",""
"P25039-1","reviewed","MEF1","P25039-1",""
"P25036-1","reviewed","YSP3","P25036-1",""
"P25037-1","reviewed","UBP1","P25037-1",""
"Q06132-1","reviewed","SGD1","Q06132-1",""
"Q06137-1","reviewed","","Q06137-1",""
"Q06135-1","reviewed","GAS2","Q06135-1",""
"Q06134-1","reviewed","SPO77","Q06134-1",""
"P13712-1","reviewed","MSI1","P13712-1",""
"Q06139-1","reviewed","CIS1","Q06139-1",""
"P13711-1","reviewed","POX1","P13711-1",""
"Q07660-1","reviewed","BRE4","Q07660-1",""
"P14291-1","reviewed","RED1","P14291-1",""
"Q07888-1","reviewed","","Q07888-1",""
"P14922-1","reviewed","CYC8","P14922-1",""
"Q07887-1","reviewed","LDB18","Q07887-1",""
"Q00362-1","reviewed","CDC55","Q00362-1",""
"P06105-1","reviewed","SCP160","P06105-1",""
"P06104-1","reviewed","RAD6","P06104-1",""
"P06106-1","reviewed","MET17","P06106-1",""
"P06101-1","reviewed","CDC37","P06101-1",""
"P06100-1","reviewed","CDC36","P06100-1",""
"P06103-1","reviewed","PRT1","P06103-1",""
"P06102-1","reviewed","NOT3","P06102-1",""
"P32432-1","reviewed","SFP1","P32432-1",""
"P32435-1","reviewed","MF(ALPHA)2","P32435-1",""
"Q03944-1","reviewed","VPS64","Q03944-1",""
"Q03941-1","reviewed","CAB5","Q03941-1",""
"Q03940-1","reviewed","RVB1","Q03940-1",""
"Q03942-1","reviewed","RKM2","Q03942-1",""
"P32388-1","reviewed","MRP49","P32388-1",""
"P32389-1","reviewed","MET4","P32389-1",""
"P32385-1","reviewed","RNP1","P32385-1",""
"P32386-1","reviewed","YBT1","P32386-1",""
"P32387-1","reviewed","MRP20","P32387-1",""
"P32380-1","reviewed","SPC110","P32380-1",""
"P32381-1","reviewed","ARP2","P32381-1",""
"P32383-1","reviewed","PLC1","P32383-1",""
"P53194-1","reviewed","BRP1","P53194-1",""
"P53195-1","reviewed","COG7","P53195-1",""
"P53196-1","reviewed","RPN14","P53196-1",""
"P53197-1","reviewed","CDH1","P53197-1",""
"P53191-1","reviewed","PIB2","P53191-1",""
"P53192-1","reviewed","GET1","P53192-1",""
"P53193-1","reviewed","JAC1","P53193-1",""
"Q04067-1","reviewed","TIF35","Q04067-1",""
"Q04066-1","reviewed","BNA7","Q04066-1",""
"P53198-1","reviewed","ERP6","P53198-1",""
"P53199-1","reviewed","ERG26","P53199-1",""
"P24784-1","reviewed","DBP1","P24784-1",""
"P24783-1","reviewed","DBP2","P24783-1",""
"P26783-1","reviewed","RPS5","P26783-1",""
"P26785-1","reviewed","RPL16B","P26785-1",""
"P26784-1","reviewed","RPL16A","P26784-1",""
"P26786-1","reviewed","RPS7A","P26786-1",""
"P53378-1","reviewed","TUB4","P53378-1",""
"P53379-1","reviewed","MKC7","P53379-1",""
"P49089-1","reviewed","ASN1","P49089-1",""
"P10127-1","reviewed","ADH4","P10127-1",""
"P41318-1","reviewed","LST8","P41318-1",""
"P49334-1","reviewed","TOM22","P49334-1",""
"O13587-1","reviewed","","O13587-1",""
"O13585-1","reviewed","","O13585-1",""
"Q02933-1","reviewed","RNY1","Q02933-1",""
"Q02932-1","reviewed","KAP120","Q02932-1",""
"Q02931-1","reviewed","NAN1","Q02931-1",""
"Q02939-1","reviewed","TFB2","Q02939-1",""
"P17555-1","reviewed","SRV2","P17555-1",""
"P05694-1","reviewed","MET6","P05694-1",""
"P14737-1","reviewed","RAD9","P14737-1",""
"P14736-1","reviewed","RAD4","P14736-1",""
"P40048-1","reviewed","PTP3","P40048-1",""
"P40049-1","reviewed","","P40049-1",""
"P40046-1","reviewed","VTC1","P40046-1",""
"P40047-1","reviewed","ALD5","P40047-1",""
"P40045-1","reviewed","TDA2","P40045-1",""
"P40042-1","reviewed","RRT13","P40042-1",""
"P40043-1","reviewed","RGI1","P40043-1",""
"P40040-1","reviewed","THO1","P40040-1",""
"P40041-1","reviewed","VHR2","P40041-1",""
"P40260-1","reviewed","MEP1","P40260-1",""
"P19956-1","reviewed","MRPL44","P19956-1",""
"P38710-1","reviewed","INM1","P38710-1",""
"P38713-1","reviewed","OSH3","P38713-1",""
"P19955-1","reviewed","YMR31","P19955-1",""
"P38715-1","reviewed","GRE3","P38715-1",""
"P38714-1","reviewed","MSR1","P38714-1",""
"P38717-1","reviewed","SIP3","P38717-1",""
"P38716-1","reviewed","","P38716-1",""
"P38719-1","reviewed","DBP8","P38719-1",""
"P37265-1","reviewed","","P37265-1",""
"P37267-1","reviewed","CBP4","P37267-1",""
"P37261-1","reviewed","FRM2","P37261-1",""
"P37262-1","reviewed","SOL2","P37262-1",""
"P37263-1","reviewed","","P37263-1",""
"Q08816-1","reviewed","","Q08816-1",""
"Q3E818-1","reviewed","","Q3E818-1",""
"Q3E819-1","reviewed","","Q3E819-1",""
"P13382-1","reviewed","POL1","P13382-1",""
"Q3E813-1","reviewed","","Q3E813-1",""
"Q3E810-1","reviewed","","Q3E810-1",""
"Q3E811-1","reviewed","RRT15","Q3E811-1",""
"Q3E816-1","reviewed","","Q3E816-1",""
"Q3E817-1","reviewed","","Q3E817-1",""
"Q3E814-1","reviewed","","Q3E814-1",""
"Q3E815-1","reviewed","","Q3E815-1",""
"Q03718-1","reviewed","NSE5","Q03718-1",""
"Q03713-1","reviewed","RCF1","Q03713-1",""
"Q03714-1","reviewed","USA1","Q03714-1",""
"Q08949-1","reviewed","DDC1","Q08949-1",""
"P21306-1","reviewed","ATP15","P21306-1",""
"Q07418-1","reviewed","PEX19","Q07418-1",""
"P12385-1","reviewed","SUP45","P12385-1",""
"Q01846-1","reviewed","MDM1","Q01846-1",""
"P12383-1","reviewed","PDR1","P12383-1",""
"Q03579-1","reviewed","LIP1","Q03579-1",""
"Q08492-1","reviewed","BUD21","Q08492-1",""
"Q08490-1","reviewed","SGO1","Q08490-1",""
"Q08491-1","reviewed","SKI7","Q08491-1",""
"P16603-1","reviewed","NCP1","P16603-1",""
"P47069-1","reviewed","MPS3","P47069-1",""
"P47068-1","reviewed","BBC1","P47068-1",""
"Q12418-1","reviewed","GIS3","Q12418-1",""
"P47061-1","reviewed","VPS53","P47061-1",""
"Q12414-1","reviewed","TY1B-PL","Q12414-1",""
"Q12417-1","reviewed","PRP46","Q12417-1",""
"P47062-1","reviewed","","P47062-1",""
"Q12411-1","reviewed","SPO21","Q12411-1",""
"P47064-1","reviewed","APS3","P47064-1",""
"Q12412-1","reviewed","PNS1","Q12412-1",""
"P39990-1","reviewed","SNU13","P39990-1",""
"P39991-1","reviewed","","P39991-1",""
"P39992-1","reviewed","","P39992-1",""
"P39993-1","reviewed","GEA2","P39993-1",""
"P39994-1","reviewed","PXP1","P39994-1",""
"P39995-1","reviewed","EAF5","P39995-1",""
"P39996-1","reviewed","GTT3","P39996-1",""
"P39997-1","reviewed","NPP2","P39997-1",""
"P39998-1","reviewed","EDC3","P39998-1",""
"P39999-1","reviewed","","P39999-1",""
"P53875-1","reviewed","MRPL19","P53875-1",""
"P35731-1","reviewed","OAR1","P35731-1",""
"P35732-1","reviewed","DEF1","P35732-1",""
"P35734-1","reviewed","ASK1","P35734-1",""
"P35735-1","reviewed","SFK1","P35735-1",""
"P35736-1","reviewed","","P35736-1",""
"P28004-1","reviewed","PRP45","P28004-1",""
"P28005-1","reviewed","POP5","P28005-1",""
"P28006-1","reviewed","GAC1","P28006-1",""
"P28007-1","reviewed","GAR1","P28007-1",""
"P28000-1","reviewed","RPC19","P28000-1",""
"P28003-1","reviewed","FUN19","P28003-1",""
"Q08236-1","reviewed","AVO1","Q08236-1",""
"Q08237-1","reviewed","REX4","Q08237-1",""
"Q08234-1","reviewed","","Q08234-1",""
"Q08235-1","reviewed","BRX1","Q08235-1",""
"Q05015-1","reviewed","FSH2","Q05015-1",""
"Q08230-1","reviewed","SDH5","Q08230-1",""
"Q08231-1","reviewed","THP1","Q08231-1",""
"P14126-1","reviewed","RPL3","P14126-1",""
"P14127-1","reviewed","RPS17B","P14127-1",""
"P14120-1","reviewed","RPL30","P14120-1",""
"Q04493-1","reviewed","GIM5","Q04493-1",""
"Q04491-1","reviewed","SEC13","Q04491-1",""
"P32604-1","reviewed","FBP26","P32604-1",""
"Q02890-1","reviewed","PNG1","Q02890-1",""
"P05750-1","reviewed","RPS3","P05750-1",""
"Q02892-1","reviewed","NOG1","Q02892-1",""
"P05755-1","reviewed","RPS9B","P05755-1",""
"Q02895-1","reviewed","AAD16","Q02895-1",""
"Q02896-1","reviewed","YDC1","Q02896-1",""
"Q03096-1","reviewed","EST3","Q03096-1",""
"Q03096-1","reviewed","EST3","Q03096-2",""
"P05759-1","reviewed","RPS31","P05759-1",""
"Q99316-1","reviewed","MPD2","Q99316-1",""
"Q99315-1","reviewed","TY3B-G","Q99315-1",""
"Q99314-1","reviewed","SAS5","Q99314-1",""
"Q99312-1","reviewed","ISN1","Q99312-1",""
"P22138-1","reviewed","RPA135","P22138-1",""
"P22139-1","reviewed","RPB10","P22139-1",""
"Q04728-1","reviewed","ARG7","Q04728-1",""
"P22133-1","reviewed","MDH2","P22133-1",""
"P22136-1","reviewed","AEP2","P22136-1",""
"P22137-1","reviewed","CHC1","P22137-1",""
"P22134-1","reviewed","MAG1","P22134-1",""
"Q6Q595-1","reviewed","SCS22","Q6Q595-1",""
"P0CX69-1","reviewed","TY1A-MR2","P0CX69-1",""
"P0CX68-1","reviewed","TY1A-LR1","P0CX68-1",""
"P0CX61-1","reviewed","TY2A-F","P0CX61-1",""
"P0CX60-1","reviewed","TY1A-PR2","P0CX60-1",""
"P0CX63-1","reviewed","TY2B-F","P0CX63-1",""
"P0CX62-1","reviewed","TY2A-GR2","P0CX62-1",""
"P0CX65-1","reviewed","TY1A-DR5","P0CX65-1",""
"P0CX64-1","reviewed","TY2B-GR2","P0CX64-1",""
"P0CX67-1","reviewed","TY1A-GR3","P0CX67-1",""
"P0CX66-1","reviewed","TY1A-ER2","P0CX66-1",""
"P36516-1","reviewed","MRPL3","P36516-1",""
"P24867-1","reviewed","PCL1","P24867-1",""
"P24868-1","reviewed","CLB1","P24868-1",""
"P24869-1","reviewed","CLB2","P24869-1",""
"P19097-1","reviewed","FAS2","P19097-1",""
"Q02767-1","reviewed","VPS28","Q02767-1",""
"Q03722-1","reviewed","","Q03722-1",""
"Q12110-1","reviewed","","Q12110-1",""
"Q08977-1","reviewed","CUB1","Q08977-1",""
"P25299-1","reviewed","RNA15","P25299-1",""
"P41056-1","reviewed","RPL33B","P41056-1",""
"P41057-1","reviewed","RPS29A","P41057-1",""
"P15380-1","reviewed","PUT4","P15380-1",""
"P22543-1","reviewed","VPS34","P22543-1",""
"P38911-1","reviewed","FPR3","P38911-1",""
"P41058-1","reviewed","RPS29B","P41058-1",""
"P50264-1","reviewed","FMS1","P50264-1",""
"P50263-1","reviewed","SIP18","P50263-1",""
"P0CH63-1","reviewed","DDI2","P0CH63-1",""
"P0CH64-1","reviewed","DDI3","P0CH64-1",""
"P38915-1","reviewed","SPT8","P38915-1",""
"P49626-1","reviewed","RPL4B","P49626-1",""
"P0CT86-1","reviewed","","P0CT86-1",""
"P27882-1","reviewed","ERV1","P27882-1",""
"Q03388-1","reviewed","VPS72","Q03388-1",""
"P38109-1","reviewed","ATG42","P38109-1",""
"P32419-1","reviewed","MDH3","P32419-1",""
"P52593-1","reviewed","NUP188","P52593-1",""
"P15891-1","reviewed","ABP1","P15891-1",""
"Q04264-1","reviewed","PDS5","Q04264-1",""
"P24276-1","reviewed","SSD1","P24276-1",""
"P0C270-1","reviewed","","P0C270-1",""
"P0C271-1","reviewed","PLS1","P0C271-1",""
"P0C272-1","reviewed","","P0C272-1",""
"Q03964-1","reviewed","TY1A-DR2","Q03964-1",""
"P24279-1","reviewed","MCM3","P24279-1",""
"P29547-1","reviewed","CAM1","P29547-1",""
"Q08004-1","reviewed","BUD20","Q08004-1",""
"Q08001-1","reviewed","LAM6","Q08001-1",""
"Q08003-1","reviewed","RFU1","Q08003-1",""
"P53178-1","reviewed","ALG13","P53178-1",""
"P53179-1","reviewed","RIM8","P53179-1",""
"P53176-1","reviewed","MST27","P53176-1",""
"P53177-1","reviewed","TYW3","P53177-1",""
"P53174-1","reviewed","PRM8","P53174-1",""
"Q04002-1","reviewed","SCC2","Q04002-1",""
"Q04005-1","reviewed","ATC1","Q04005-1",""
"Q04004-1","reviewed","PLP1","Q04004-1",""
"P53170-1","reviewed","PKP2","P53170-1",""
"P53171-1","reviewed","GEP7","P53171-1",""
"P00401-1","reviewed","COX1","P00401-1",""
"P21576-1","reviewed","VPS1","P21576-1",""
"Q12406-1","reviewed","ARP7","Q12406-1",""
"P08679-1","reviewed","CIT2","P08679-1",""
"P08678-1","reviewed","CYR1","P08678-1",""
"Q12402-1","reviewed","YOP1","Q12402-1",""
"Q12259-1","reviewed","","Q12259-1",""
"P47077-1","reviewed","NOP9","P47077-1",""
"P43595-1","reviewed","DCV1","P43595-1",""
"P43594-1","reviewed","MIC19","P43594-1",""
"P53318-1","reviewed","COQ6","P53318-1",""
"P43596-1","reviewed","IOC3","P43596-1",""
"P43591-1","reviewed","YFH7","P43591-1",""
"P43590-1","reviewed","","P43590-1",""
"P43593-1","reviewed","UBP6","P43593-1",""
"P43592-1","reviewed","FAR7","P43592-1",""
"P53312-1","reviewed","LSC2","P53312-1",""
"P53313-1","reviewed","SDA1","P53313-1",""
"P53311-1","reviewed","MPC3","P53311-1",""
"P43599-1","reviewed","","P43599-1",""
"P43598-1","reviewed","IGD1","P43598-1",""
"P53314-1","reviewed","CPD1","P53314-1",""
"P53315-1","reviewed","SOL4","P53315-1",""
"P41338-1","reviewed","ERG10","P41338-1",""
"P25659-1","reviewed","FUB1","P25659-1",""
"P25656-1","reviewed","CDC50","P25656-1",""
"P25657-1","reviewed","","P25657-1",""
"P25654-1","reviewed","","P25654-1",""
"P25655-1","reviewed","CDC39","P25655-1",""
"P25653-1","reviewed","FIG2","P25653-1",""
"P25650-1","reviewed","","P25650-1",""
"Q05359-1","reviewed","ERP1","Q05359-1",""
"P30902-1","reviewed","ATP7","P30902-1",""
"Q02950-1","reviewed","MRP51","Q02950-1",""
"Q02959-1","reviewed","HOS3","Q02959-1",""
"P36088-1","reviewed","","P36088-1",""
"P36083-1","reviewed","","P36083-1",""
"P36081-1","reviewed","PSG1","P36081-1",""
"P36080-1","reviewed","RRP14","P36080-1",""
"P36087-1","reviewed","","P36087-1",""
"P36086-1","reviewed","","P36086-1",""
"P36085-1","reviewed","STB6","P36085-1",""
"P36084-1","reviewed","MUD2","P36084-1",""
"P17255-1","reviewed","VMA1","P17255-1",""
"P40069-1","reviewed","KAP123","P40069-1",""
"Q2V2Q0-1","reviewed","","Q2V2Q0-1",""
"Q2V2Q1-1","reviewed","ADF1","Q2V2Q1-1",""
"Q2V2Q2-1","reviewed","","Q2V2Q2-1",""
"Q2V2Q3-1","reviewed","","Q2V2Q3-1",""
"P40060-1","reviewed","IES5","P40060-1",""
"P40061-1","reviewed","TSC11","P40061-1",""
"P40063-1","reviewed","RTT105","P40063-1",""
"P40064-1","reviewed","NUP157","P40064-1",""
"P40065-1","reviewed","MAM1","P40065-1",""
"P40066-1","reviewed","GLE2","P40066-1",""
"Q3E7Y4-1","reviewed","","Q3E7Y4-1",""
"Q3E7Y7-1","reviewed","","Q3E7Y7-1",""
"Q12046-1","reviewed","CWC2","Q12046-1",""
"P38739-1","reviewed","WSC4","P38739-1",""
"Q12045-1","reviewed","VIK1","Q12045-1",""
"P22936-1","reviewed","APN1","P22936-1",""
"Q12043-1","reviewed","TGL5","Q12043-1",""
"Q12040-1","reviewed","","Q12040-1",""
"Q12041-1","reviewed","MET32","Q12041-1",""
"P38733-1","reviewed","","P38733-1",""
"Q08826-1","reviewed","SNX3","Q08826-1",""
"P38731-1","reviewed","ARN1","P38731-1",""
"P38730-1","reviewed","","P38730-1",""
"P21375-1","reviewed","OSM1","P21375-1",""
"P21374-1","reviewed","ISY1","P21374-1",""
"P38735-1","reviewed","VMR1","P38735-1",""
"Q12049-1","reviewed","THP3","Q12049-1",""
"Q03772-1","reviewed","CWC15","Q03772-1",""
"Q03770-1","reviewed","SSY1","Q03770-1",""
"Q03771-1","reviewed","ACL4","Q03771-1",""
"Q03776-1","reviewed","PRP42","Q03776-1",""
"Q03774-1","reviewed","TRM82","Q03774-1",""
"Q06071-1","reviewed","BLS1","Q06071-1",""
"Q03778-1","reviewed","FMN1","Q03778-1",""
"Q06078-1","reviewed","UTP21","Q06078-1",""
"Q08923-1","reviewed","CTI6","Q08923-1",""
"Q08920-1","reviewed","CBC2","Q08920-1",""
"Q08921-1","reviewed","TCO89","Q08921-1",""
"Q08926-1","reviewed","UIP4","Q08926-1",""
"Q08924-1","reviewed","RTT10","Q08924-1",""
"Q08925-1","reviewed","MRN1","Q08925-1",""
"P0C2I6-1","reviewed","TY1B-LR3","P0C2I6-1",""
"P0C2I4-1","reviewed","TY1A-H","P0C2I4-1",""
"P0C2I5-1","reviewed","TY1B-LR2","P0C2I5-1",""
"P0C2I2-1","reviewed","TY1B-DR5","P0C2I2-1",""
"P0C2I3-1","reviewed","TY1B-DR6","P0C2I3-1",""
"Q07471-1","reviewed","THI3","Q07471-1",""
"Q07478-1","reviewed","SUB2","Q07478-1",""
"P09119-1","reviewed","CDC6","P09119-1",""
"P09440-1","reviewed","MIS1","P09440-1",""
"Q3E7Y3-1","reviewed","RPS22B","Q3E7Y3-1",""
"P16661-1","reviewed","ALG1","P16661-1",""
"P47042-1","reviewed","IKS1","P47042-1",""
"P47041-1","reviewed","BIT61","P47041-1",""
"P47040-1","reviewed","YHC3","P47040-1",""
"P47047-1","reviewed","MTR4","P47047-1",""
"P16664-1","reviewed","RGP1","P16664-1",""
"Q12431-1","reviewed","EMC6","Q12431-1",""
"P47044-1","reviewed","","P47044-1",""
"P47049-1","reviewed","UBX6","P47049-1",""
"P47048-1","reviewed","","P47048-1",""
"Q12439-1","reviewed","TY2A-OR1","Q12439-1",""
"Q12438-1","reviewed","GRX6","Q12438-1",""
"P52960-1","reviewed","PIP2","P52960-1",""
"Q3E834-1","reviewed","YOS1","Q3E834-1",""
"Q3E835-1","reviewed","MHF1","Q3E835-1",""
"Q3E837-1","reviewed","","Q3E837-1",""
"Q3E830-1","reviewed","EGO2","Q3E830-1",""
"Q3E832-1","reviewed","","Q3E832-1",""
"Q3E833-1","reviewed","PCC1","Q3E833-1",""
"Q3E838-1","reviewed","","Q3E838-1",""
"P29952-1","reviewed","PMI40","P29952-1",""
"Q04924-1","reviewed","GTB1","Q04924-1",""
"Q04925-1","reviewed","","Q04925-1",""
"Q04922-1","reviewed","MFB1","Q04922-1",""
"Q04921-1","reviewed","SPR28","Q04921-1",""
"Q08213-1","reviewed","NGL1","Q08213-1",""
"Q08214-1","reviewed","NTG2","Q08214-1",""
"Q08215-1","reviewed","PEX15","Q08215-1",""
"Q08217-1","reviewed","PSK2","Q08217-1",""
"Q08218-1","reviewed","LDS2","Q08218-1",""
"Q08219-1","reviewed","RRT8","Q08219-1",""
"Q05031-1","reviewed","DFG5","Q05031-1",""
"P87262-1","reviewed","RPL34A","P87262-1",""
"P17536-1","reviewed","TPM1","P17536-1",""
"P08425-1","reviewed","MSF1","P08425-1",""
"P54838-1","reviewed","DAK1","P54838-1",""
"P54839-1","reviewed","ERG13","P54839-1",""
"P54837-1","reviewed","ERV25","P54837-1",""
"P43124-1","reviewed","NSE4","P43124-1",""
"P43122-1","reviewed","QRI7","P43122-1",""
"P43123-1","reviewed","QRI1","P43123-1",""
"P54780-1","reviewed","RPL15B","P54780-1",""
