"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q9VRD3-1","unreviewed","r-cup","","Q9VRD3-1"
"Q9VRD4-1","unreviewed","Dmel\CG1532","","Q9VRD4-1"
"Q9VRD6-1","unreviewed","Ntf-2","","D0Z726-1"
"Q9VRD6-1","unreviewed","Ntf-2","","A8JUT4-1"
"Q9VRD6-1","unreviewed","Ntf-2","","Q9VRD6-1"
"Q9VRD7-1","unreviewed","Dmel\CG15449","","Q9VRD7-1"
"Q0KHZ2-1","unreviewed","Dmel\CG42558","","Q0KHZ2-1"
"P42325-1","reviewed","Nca","P42325-1",""
"M9MSL4-1","unreviewed","Cep135","","M9PCK8-1"
"M9MSL4-1","unreviewed","Cep135","","M9MSL4-1"
"M9MSL4-1","unreviewed","Cep135","","Q960T6-1"
"A0A0B4KGY8-1","unreviewed","CG11625","","A0A0B4KGY8-1"
"A0A0B4KGY8-1","unreviewed","CG11625","","Q7JRL9-1"
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-10",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-11",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-12",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-2",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-3",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-4",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-5",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-6",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-7",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-8",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-9",""
"A0A0B4KGY6-1","reviewed","ps","A0A0B4KGY6-1",""
"M9MSL3-1","unreviewed","Hsp110","","M9MSL3-1"
"M9MSL3-1","unreviewed","Hsp110","","Q9VUC1-1"
"A0A6H2EI34-1","unreviewed","lincRNA.126","","A0A6H2EI34-1"
"Q7JUR6-1","reviewed","Gdap2","Q7JUR6-1","A0A0B4KEL9-1"
"Q7JUR6-1","reviewed","Gdap2","","A0A0B4KFB9-1"
"Q7JUR6-1","reviewed","Gdap2","","A1Z741-1"
"Q7JUR6-1","reviewed","Gdap2","","A1Z742-1"
"Q7JUR6-1","reviewed","Gdap2","","D1Z396-1"
"C1C5A5-1","unreviewed","CG34360-RD","","C1C5A5-1"
"Q9VM79-1","unreviewed","Dmel\CG17375","","B5RJ86-1"
"Q9VM79-1","unreviewed","Dmel\CG17375","","Q9VM79-1"
"Q9VM76-1","unreviewed","Rca1","","Q9VM76-1"
"Q9VM77-1","unreviewed","sens-2","","Q9VM77-1"
"Q9VM74-1","unreviewed","Nha1","","Q7KTL6-1"
"Q9VM74-1","unreviewed","Nha1","","Q9VM74-1"
"Q9VM75-1","reviewed","l(2)k09022","Q9VM75-1",""
"Q9VM72-1","unreviewed","Polr1F","","Q9VM72-1"
"P82384-1","reviewed","Lcp9","P82384-1",""
"Q7JY26-1","unreviewed","Dmel\CG5327","","Q7JY26-1"
"P30975-1","reviewed","TkR99D","P30975-1","A0A0B4KHV8-1"
"P30975-1","reviewed","TkR99D","","E1JJ17-1"
"P30974-1","reviewed","TkR86C","P30974-1","A0AVU4-1"
"A0A1F4-1","reviewed","eys","A0A1F4-1","M9PBU9-1"
"Q9VMV7-1","unreviewed","Dmel\CG31917","","Q9VMV7-1"
"O76857-1","unreviewed","BCL7-like","","O76857-1"
"Q9VMV6-1","reviewed","SelT","Q9VMV6-1","M9PCL4-1"
"A1Z8Z8-1","unreviewed","Dmel\CG13157","","A1Z8Z8-1"
"A1Z8Z9-1","unreviewed","mdcds_23070","","A1Z8Z9-1"
"A1Z8Z4-1","unreviewed","Dmel\CG30050","","A1Z8Z4-1"
"A1Z8Z5-1","unreviewed","Dmel\CG33626","","A1Z8Z5-1"
"A1Z8Z6-1","unreviewed","Dmel\CG33627","","A1Z8Z6-1"
"A1Z8Z7-1","unreviewed","Cpr49Ah","","A1Z8Z7-1"
"A1Z8Z0-1","unreviewed","Dmel\CG30048","","A1Z8Y9-1"
"A1Z8Z0-1","unreviewed","Dmel\CG30048","","A1Z8Z0-1"
"A1Z8Z2-1","unreviewed","Cpr49Af","","A1Z8Z2-1"
"A1Z8Z3-1","unreviewed","Cpr49Ag","","A1Z8Z3-1"
"A0A0B4LHQ9-1","unreviewed","pre-mod(mdg4)-E","","A0A0B4LHQ9-1"
"A0A0B4LHQ5-1","unreviewed","pre-mod(mdg4)-I","","A0A0B4LHQ5-1"
"B7Z153-1","unreviewed","DIP-beta","","B7Z153-1"
"B7Z153-1","unreviewed","DIP-beta","","Q9VRI6-1"
"B7Z153-1","unreviewed","DIP-beta","","X2JCW3-1"
"B7Z152-1","unreviewed","Dmel\CG1529","","B7Z152-1"
"B7Z152-1","unreviewed","Dmel\CG1529","","Q9VRD5-1"
"B7Z150-1","unreviewed","inaE","","X2JBS2-1"
"B7Z150-1","unreviewed","inaE","","X2JDP4-1"
"B7Z150-1","unreviewed","inaE","","B7Z150-1"
"B7Z150-1","unreviewed","inaE","","B7Z151-1"
"B7Z150-1","unreviewed","inaE","","Q8MR12-1"
"B7Z150-1","unreviewed","inaE","","Q86B55-1"
"Q9Y103-1","reviewed","sip1","Q9Y103-1","X2J8R0-1"
"Q9Y106-1","reviewed","","Q9Y106-1",""
"Q9Y107-1","unreviewed","anon-62BCb","","Q9Y107-1"
"Q9Y107-1","unreviewed","anon-62BCb","","M9PBI8-1"
"Q9Y104-1","unreviewed","Dmel\CG2217","","Q9Y104-1"
"Q9Y105-1","reviewed","GlnRS","Q9Y105-1",""
"Q9Y109-1","unreviewed","Nulp1","","M9PBV6-1"
"Q9Y109-1","unreviewed","Nulp1","","Q9Y109-1"
"Q9W438-1","unreviewed","Mipp2","","Q9W438-1"
"Q9W439-1","unreviewed","BcDNA:RH58440","","Q9W439-1"
"A1Z9D7-1","unreviewed","arr","","A1Z9D7-1"
"A1Z9D5-1","unreviewed","Dmel\CG30062","","A1Z9D5-1"
"Q9W430-1","unreviewed","Btnd","","Q9W430-1"
"Q9VE50-1","reviewed","Gos28","Q9VE50-1",""
"Q9VE51-1","reviewed","Cpsf73","Q9VE51-1",""
"Q9VE52-1","unreviewed","CstF64","","Q9VE52-1"
"Q9VE54-1","unreviewed","CG7696","","Q9VE54-1"
"Q9VE55-1","unreviewed","qin","","Q9VE55-1"
"Q9VE56-1","unreviewed","Dmel\CG14301","","Q9VE56-1"
"Q9VE57-1","unreviewed","Dmel\CG7695","","Q9VE57-1"
"Q9VE58-1","unreviewed","Dmel\CG14305","","Q9VE58-1"
"Q9VE59-1","unreviewed","Dmel\CG14304","","D0IQF4-1"
"Q9VE59-1","unreviewed","Dmel\CG14304","","Q9VE59-1"
"Q8IPN4-1","unreviewed","kkv","","Q9I7P4-1"
"Q8IPN4-1","unreviewed","kkv","","Q8IPN4-1"
"Q8IPN2-1","unreviewed","5-HT2A","","A8JQT4-1"
"Q8IPN2-1","unreviewed","5-HT2A","","E1JJ46-1"
"Q8IPN2-1","unreviewed","5-HT2A","","Q6AWQ4-1"
"Q8IPN2-1","unreviewed","5-HT2A","","Q8IPN2-1"
"Q8IPN2-1","unreviewed","5-HT2A","","Q9VN38-1"
"A1ZBK9-1","unreviewed","Arl6","","A0A0B4LFW0-1"
"A1ZBK9-1","unreviewed","Arl6","","A1ZBK9-1"
"A1ZBK7-1","unreviewed","cer","","A1ZBK7-1"
"A1ZBK6-1","unreviewed","Dmel\CG11257","","A1ZBK6-1"
"A1ZBK1-1","unreviewed","Dmel\CG10051","","A1ZBK1-1"
"P52485-1","reviewed","Ubc2","P52485-1","Q541C3-1"
"P52487-1","reviewed","Ubc84D","P52487-1",""
"P52486-1","reviewed","Ubc4","P52486-1","X2JAX3-1"
"Q9NHD5-1","reviewed","san","Q9NHD5-1",""
"Q9VLT8-1","reviewed","CCDC53","Q9VLT8-1",""
"Q9VLT6-1","unreviewed","Megf8","","Q9VLT6-1"
"Q9VLT6-1","unreviewed","Megf8","","X2J9V1-1"
"Q9VLT7-1","unreviewed","RpL36A","","Q9VLT7-1"
"Q9VLT5-1","reviewed","poe","Q9VLT5-1","M9PB68-1"
"Q9VLT5-1","reviewed","poe","Q9VLT5-2",""
"Q9VLT3-1","unreviewed","Mcr","","Q9VLT3-1"
"Q9VLT0-1","unreviewed","GalT5","","Q9VLT0-1"
"Q9VLT1-1","reviewed","mon2","Q9VLT1-1","X2J564-1"
"Q95T08-1","unreviewed","Dmel\CG9636","","Q7KSV7-1"
"Q95T08-1","unreviewed","Dmel\CG9636","","Q95T08-1"
"A0A6F7RXE0-1","unreviewed","Dmel\CG11670","","A0A6F7RXE0-1"
"A0A6F7RXE0-1","unreviewed","Dmel\CG11670","","A8JQZ4-1"
"C9QPH0-1","unreviewed","Sfp33A2","","C9QPH0-1"
"Q1ECA0-1","unreviewed","CG14497","","Q1ECA0-1"
"Q99323-3","reviewed","zip","Q99323-1",""
"Q99323-3","reviewed","zip","Q99323-2",""
"Q99323-3","reviewed","zip","Q99323-3",""
"Q99323-3","reviewed","zip","Q99323-4",""
"Q7JRJ9-1","unreviewed","Incenp","","Q7JRJ9-1"
"Q7JRJ9-1","unreviewed","Incenp","","A0A0B4LFQ2-1"
"Q7JRJ1-1","reviewed","Eaf","Q7JRJ1-1",""
"Q7JRJ1-1","reviewed","Eaf","Q7JRJ1-2",""
"Q9VCB9-1","unreviewed","Dmel\CG5515","","Q9VCB9-1"
"Q9VCB8-1","unreviewed","SMC6","","Q9VCB8-1"
"Q9VCB7-1","unreviewed","GH20028p","","Q9VCB7-1"
"Q9VCB5-1","unreviewed","Dmel\CG17786","","Q9VCB5-1"
"Q9VCB1-1","reviewed","","Q9VCB1-1",""
"A0A126GV05-1","unreviewed","pre-mod(mdg4)-O","","A0A126GV05-1"
"A0A126GV06-1","unreviewed","Dmel\CG6972","","A0A126GV06-1"
"A0A126GV06-1","unreviewed","Dmel\CG6972","","Q9VCV9-1"
"A0A126GV02-1","unreviewed","pre-mod(mdg4)-AA","","A0A126GV02-1"
"Q9W192-1","reviewed","nord","Q9W192-1",""
"Q9W191-1","unreviewed","Ir60a","","Q9W191-1"
"Q9W197-1","reviewed","cN-IIIB","Q9W197-1",""
"Q9W196-1","unreviewed","Dmel\CG3356","","Q9W196-1"
"P12982-1","reviewed","Pp1-87B","P12982-1",""
"Q9W194-1","unreviewed","CG13572","","Q9W194-1"
"Q9W199-1","unreviewed","mRpS17","","Q9W199-1"
"Q9W198-1","unreviewed","ocm","","Q9W198-1"
"Q7K527-1","unreviewed","Tsp42El","","Q7K527-1"
"P19538-1","reviewed","ci","P19538-1","H9XVL6-1"
"P19538-1","reviewed","ci","","H9XVL7-1"
"O96532-1","unreviewed","Rad17","","O96532-1"
"O96539-1","reviewed","Ate1","O96539-1","A0A0B4KFD5-1"
"O96539-1","reviewed","Ate1","O96539-2",""
"O96539-1","reviewed","Ate1","O96539-4",""
"O96539-1","reviewed","Ate1","O96539-5",""
"F9VMG5-1","unreviewed","CG31808-RC","","F9VMG5-1"
"Q9VMR0-1","unreviewed","Dmel\CG7382","","Q9VMR0-1"
"Q9VVF0-1","unreviewed","ND-24L","","Q9VVF0-1"
"Q9VMR2-1","unreviewed","mid","","Q9VMR2-1"
"Q9VVF7-1","reviewed","Mip","Q9VVF7-1",""
"Q9VVF4-1","unreviewed","Dmel\CG6479","","M9PFY2-1"
"Q9VVF4-1","unreviewed","Dmel\CG6479","","Q8IQQ8-1"
"Q9VVF4-1","unreviewed","Dmel\CG6479","","Q9VVF4-1"
"Q9VMR6-1","unreviewed","Acsf2","","Q9VMR6-1"
"Q9VMR9-1","unreviewed","BcDNA:RH62365","","Q9VMR9-1"
"Q9VMR8-1","reviewed","TotM","Q9VMR8-1","M9ND27-1"
"Q8SXE1-1","unreviewed","c-SPH64","","Q8SXE1-1"
"X2JDZ1-1","unreviewed","PICK1","","X2JDZ1-1"
"X2JDZ1-1","unreviewed","PICK1","","Q8SY07-1"
"X2JDZ1-1","unreviewed","PICK1","","Q86PF5-1"
"A0A0B4LF44-1","unreviewed","Dmel\CG12911","","A0A0B4LF18-1"
"A0A0B4LF44-1","unreviewed","Dmel\CG12911","","A0A0B4LF27-1"
"A0A0B4LF44-1","unreviewed","Dmel\CG12911","","A0A0B4LF44-1"
"A0A0B4LF44-1","unreviewed","Dmel\CG12911","","A0A0B4LG17-1"
"A0A0B4LF44-1","unreviewed","Dmel\CG12911","","A1Z864-1"
"A0A0B4LF44-1","unreviewed","Dmel\CG12911","","B7YZD7-1"
"A0A0B4LF43-1","unreviewed","Mtkl","","A0A0B4LF43-1"
"Q7JYY8-1","unreviewed","Tsp42En","","Q7JYY8-1"
"A0A0B4LF48-1","unreviewed","Dmel\CG43178","","A0A0B4LF48-1"
"E1JIH4-1","unreviewed","Dmel\CG8478","","E1JIH4-1"
"E1JIH4-1","unreviewed","Dmel\CG8478","","Q961C3-1"
"E1JIH4-1","unreviewed","Dmel\CG8478","","Q9VH75-1"
"E1JIH3-1","unreviewed","Unc-115a","","A0A0B4LGZ0-1"
"E1JIH3-1","unreviewed","Unc-115a","","A0A0B4LI11-1"
"E1JIH3-1","unreviewed","Unc-115a","","E1JIH2-1"
"E1JIH3-1","unreviewed","Unc-115a","","A0A0B4LGY0-1"
"E1JIH3-1","unreviewed","Unc-115a","","A0A0B4LGY1-1"
"E1JIH3-1","unreviewed","Unc-115a","","E1JIH1-1"
"E1JIH3-1","unreviewed","Unc-115a","","E1JIH3-1"
"E1JIH3-1","unreviewed","Unc-115a","","Q9VH91-1"
"Q9VDL7-1","unreviewed","DPCoAC","","A0A0B4LIE8-1"
"Q9VDL7-1","unreviewed","DPCoAC","","Q8IN53-1"
"Q9VDL7-1","unreviewed","DPCoAC","","Q9VDL7-1"
"Q9VDL4-1","unreviewed","Dmel\CG10877","","Q9VDL4-1"
"Q9VDL5-1","unreviewed","BcDNA:RH34302","","Q9VDL5-1"
"Q9VDL0-1","unreviewed","Srp14","","Q9VDL0-1"
"Q9VDL1-1","reviewed","","Q9VDL1-1",""
"P23023-1","reviewed","dsx","P23023-1","A0A0B4KFS4-1"
"P23023-1","reviewed","dsx","P23023-2","A0A0B4KGR7-1"
"P23023-1","reviewed","dsx","","A0A0B4LGS9-1"
"E1JJF2-1","unreviewed","Dmel\CG4558","","E1JJF2-1"
"E1JJF2-1","unreviewed","Dmel\CG4558","","Q9W3V0-1"
"Q86BN8-1","reviewed","PTPMT1","Q86BN8-1",""
"Q86BN8-1","reviewed","PTPMT1","Q86BN8-2",""
"Q9U3W6-1","reviewed","mab-21","Q9U3W6-1",""
"Q8SY39-1","unreviewed","CG6994","","Q8SY39-1"
"Q8SY34-1","unreviewed","MYPT-75D","","Q8SY34-1"
"Q8SY34-1","unreviewed","MYPT-75D","","M9PFV2-1"
"Q8SY33-1","reviewed","gw","Q8SY33-1",""
"Q8SY33-1","reviewed","gw","Q8SY33-2",""
"Q8SY33-1","reviewed","gw","Q8SY33-3",""
"M9PDE7-1","unreviewed","CG6108","","A4V0N7-1"
"M9PDE7-1","unreviewed","CG6108","","A8DYZ9-1"
"M9PDE7-1","unreviewed","CG6108","","A8DZ00-1"
"M9PDE7-1","unreviewed","CG6108","","C3KKC6-1"
"M9PDE7-1","unreviewed","CG6108","","C6SUY0-1"
"M9PDE7-1","unreviewed","CG6108","","E1JHH0-1"
"M9PDE7-1","unreviewed","CG6108","","M9ND82-1"
"M9PDE7-1","unreviewed","CG6108","","M9PDE7-1"
"M9PDE7-1","unreviewed","CG6108","","Q8IP74-1"
"M9PDE7-1","unreviewed","CG6108","","Q8IP76-1"
"M9PDE7-1","unreviewed","CG6108","","Q9VK08-1"
"M9PDE6-1","unreviewed","CG6448","","M9MSJ5-1"
"M9PDE6-1","unreviewed","CG6448","","M9PBG0-1"
"M9PDE6-1","unreviewed","CG6448","","R9PY70-1"
"M9PDE6-1","unreviewed","CG6448","","M9PDE6-1"
"M9PDE6-1","unreviewed","CG6448","","M9PDY6-1"
"M9PDE6-1","unreviewed","CG6448","","Q9V9N5-1"
"M9PDE6-1","unreviewed","CG6448","","A8DZ24-1"
"M9PDE6-1","unreviewed","CG6448","","A8DZ25-1"
"M9PDE6-1","unreviewed","CG6448","","M9PDL8-1"
"M9PDE6-1","unreviewed","CG6448","","Q9V9N7-1"
"B7FNL9-1","unreviewed","CG5897-RB","","B7FNL9-1"
"M9PEA4-1","unreviewed","Dmel\CG10479","","M9PEA4-1"
"M9PEA4-1","unreviewed","Dmel\CG10479","","Q9VRR9-1"
"M9PEA2-1","unreviewed","CDK2AP1","","Q9VZ27-1"
"M9PEA2-1","unreviewed","CDK2AP1","","M9PEA2-1"
"Q0KIB3-1","unreviewed","Hat1","","Q0KIB3-1"
"Q0KIB0-1","unreviewed","side-III","","Q0KIB0-1"
"Q0KIB0-1","unreviewed","side-III","","Q0KIB1-1"
"Q8IGV3-1","unreviewed","Dmel\CG12746","","Q8IGV3-1"
"Q7K0A0-1","unreviewed","mRpL42","","Q7K0A0-1"
"Q7K0A2-1","unreviewed","Cpr47Eb","","Q7K0A2-1"
"Q7K0A3-1","unreviewed","Dmel\CG13216","","Q7K0A3-1"
"Q9NBC8-1","unreviewed","AstA-R2","","D6W4V7-1"
"Q9NBC8-1","unreviewed","AstA-R2","","Q9NBC8-1"
"A0A0B4K780-1","unreviewed","Dmel\CG43058","","A0A0B4K780-1"
"Q95TK5-1","unreviewed","Dmel\CG1635","","Q95TK5-1"
"Q27324-1","reviewed","drl","Q27324-1","M9PDD9-1"
"P08985-1","reviewed","His2Av","P08985-1","A0A0B4KH25-1"
"P81900-1","reviewed","Pka-R2","P81900-1",""
"P81900-1","reviewed","Pka-R2","P81900-2",""
"P81900-1","reviewed","Pka-R2","P81900-5",""
"P81909-1","reviewed","Or22a","P81909-1",""
"Q24595-1","reviewed","Xpc","Q24595-1","A0A0B4K739-1"
"Q24595-1","reviewed","Xpc","Q24595-2",""
"Q24595-1","reviewed","Xpc","Q24595-3",""
"Q24592-1","reviewed","hop","Q24592-1",""
"Q7KUA4-1","unreviewed","Uba2","","Q7KUA4-1"
"Q95NU8-1","unreviewed","jeb","","Q95NU8-1"
"O77237-1","reviewed","Pli","O77237-1","A8JR89-1"
"Q8MUJ1-1","reviewed","egr","Q8MUJ1-1",""
"Q8MUJ1-1","reviewed","egr","Q8MUJ1-2",""
"A8DYL9-1","unreviewed","Dmel\CG34208","","A8DYL9-1"
"Q8IQ10-1","unreviewed","Dmel\CG31954","","Q8IQ10-1"
"A8DYL7-1","unreviewed","pgc","","A8DYL7-1"
"Q8IQ15-1","unreviewed","CG10022","","Q8IQ15-1"
"A8DYL2-1","unreviewed","CG13498","","A8DYL2-1"
"A8DYL3-1","unreviewed","Vrp1","","A0A0B4LH48-1"
"A8DYL3-1","unreviewed","Vrp1","","A8DYL3-1"
"A8DYL3-1","unreviewed","Vrp1","","E1JGR7-1"
"A8DYL3-1","unreviewed","Vrp1","","E1JGR9-1"
"A8DYL3-1","unreviewed","Vrp1","","Q0E8Y8-1"
"A8DYL3-1","unreviewed","Vrp1","","Q7KVL6-1"
"A8DYL3-1","unreviewed","Vrp1","","Q8SX98-1"
"A8JRD0-1","unreviewed","LpR1","","A0A0B4KHW9-1"
"A8JRD0-1","unreviewed","LpR1","","A0A0B4KI25-1"
"A8JRD0-1","unreviewed","LpR1","","A8JRD0-1"
"A8JRD0-1","unreviewed","LpR1","","A8JRD1-1"
"A8JRD0-1","unreviewed","LpR1","","A8JRD2-1"
"A8JRD0-1","unreviewed","LpR1","","E1JIX9-1"
"A8JRD0-1","unreviewed","LpR1","","Q6NP71-1"
"A8JRD0-1","unreviewed","LpR1","","Q9VBN0-1"
"A8JRD0-1","unreviewed","LpR1","","Q9VBN1-1"
"Q9W1R0-1","unreviewed","yellow-d2","","Q9W1R0-1"
"P07189-1","reviewed","Lcp4","P07189-1","A0A0B4KEM6-1"
"A8JRD6-1","unreviewed","Dmel\CG34291","","A8JRD6-1"
"P07182-1","reviewed","Cp36","P07182-1",""
"Q7JXF7-1","reviewed","sel","Q7JXF7-1",""
"Q9W1R8-1","unreviewed","Dmel\CG3500","","Q9W1R8-1"
"Q7JXF5-1","reviewed","Nup62","Q7JXF5-1",""
"P07186-1","reviewed","Cp19","P07186-1",""
"P07187-1","reviewed","Lcp2","P07187-1","A0A0B4KEG7-1"
"P07184-1","reviewed","Cp18","P07184-1",""
"P07185-1","reviewed","Cp15","P07185-1",""
"Q7K8Y5-1","unreviewed","Spn42Da","","Q7K8Y5-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q8MPN7-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q7K8Y3-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q8MPN6-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q8MPN5-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q8MM39-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q8MM49-1"
"Q7K8Y5-1","unreviewed","Spn42Da","","Q8MPN8-1"
"Q9NCC3-1","unreviewed","SH3PX1","","Q9NCC3-1"
"Q9VPM9-1","unreviewed","Dmel\CG11601","","Q9VPM9-1"
"Q9VPM1-1","unreviewed","Dmel\CG3645","","Q9VPM1-1"
"Q29QT4-1","unreviewed","Dmel\CG34442","","Q29QT4-1"
"Q9VPM3-1","unreviewed","Dmel\CG3345","","Q9VPM3-1"
"Q9VPM2-1","unreviewed","Dmel\CG17075","","Q9VPM2-1"
"Q9VPM5-1","reviewed","mbm","Q9VPM5-1",""
"Q9VPM7-1","unreviewed","anon-21Cb","","M9PDS0-1"
"Q9VPM7-1","unreviewed","anon-21Cb","","Q9VPM7-1"
"Q9VPM7-1","unreviewed","anon-21Cb","","M9PAY6-1"
"Q7JVP2-1","unreviewed","Rcd-1","","M9PF85-1"
"Q7JVP2-1","unreviewed","Rcd-1","","Q7JVP2-1"
"Q7JVP4-1","reviewed","Br140","Q7JVP4-1",""
"D0Z740-1","unreviewed","CG34141-RA","","D0Z740-1"
"D0Z740-1","unreviewed","CG34141-RA","","Q0E9E6-1"
"Q9VJH8-1","unreviewed","Ugt37D1","","Q9VJH8-1"
"Q9VJH9-1","unreviewed","Ugt37E1","","Q9VJH9-1"
"Q9VJH6-1","unreviewed","CG33312","","Q9VJH6-1"
"Q9VJH7-1","unreviewed","Dmel\CG13280","","M9PG29-1"
"Q9VJH7-1","unreviewed","Dmel\CG13280","","Q9VJH7-1"
"Q9VJH0-1","unreviewed","Nepl9","","Q9VJH0-1"
"Q9VJH1-1","unreviewed","Dmel\CG13282","","Q9VJH1-1"
"Q8IPX7-1","reviewed","Rrp40","Q8IPX7-1",""
"Q8SWT2-1","unreviewed","Rhau","","Q8SWT2-1"
"Q9W0Z7-1","unreviewed","SP159","","Q9W0Z7-1"
"Q9W0Z5-1","unreviewed","Atf-2","","Q9W0Z5-1"
"Q9W0Z4-1","unreviewed","Dmel\CG16896","","Q9W0Z4-1"
"Q9W0Z1-1","unreviewed","Ance-5","","Q9W0Z1-1"
"A0A6F7R657-1","unreviewed","wdb","","Q9VB23-1"
"A0A6F7R657-1","unreviewed","wdb","","A0A6F7R657-1"
"Q9VQA8-1","unreviewed","Dmel\CG9967","","Q9VQA8-1"
"Q9VNC7-1","unreviewed","NKCC","","Q9VNC6-1"
"Q9VNC7-1","unreviewed","NKCC","","Q9VNC7-1"
"Q9V9N9-1","unreviewed","Dmel\CG3651","","D5SHV2-1"
"Q9V9N9-1","unreviewed","Dmel\CG3651","","Q9V9N9-1"
"Q9VQA2-1","unreviewed","Dmel\CG4270","","Q9VQA2-1"
"Q9VQA2-1","unreviewed","Dmel\CG4270","","Q7KU14-1"
"Q9VQA3-1","unreviewed","anon-SAGE:Wang-110","","Q9VQA3-1"
"Q9VQA4-1","unreviewed","Dmel\CG4271","","Q9VQA4-1"
"Q9VQA7-1","unreviewed","Dmel\CG16995","","Q9VQA7-1"
"Q9XZS4-1","unreviewed","Dmel\CG4325","","Q9XZS4-1"
"Q9XZS3-1","reviewed","","Q9XZS3-1",""
"Q9XZS9-1","unreviewed","cg11403","","Q9XZS9-1"
"Q9XZS8-1","reviewed","Atf3","Q9XZS8-1","M9PIP2-1"
"P12613-1","reviewed","CCT1","P12613-1","A4V391-1"
"Q7KJ69-1","unreviewed","SkpB","","Q7KJ69-1"
"X2J9Y4-1","unreviewed","ebo","","X2JDN0-1"
"X2J9Y4-1","unreviewed","ebo","","X2J9Y4-1"
"X2J9Y4-1","unreviewed","ebo","","Q9W5G1-1"
"P19889-1","reviewed","RpLP0","P19889-1","M9PG76-1"
"M9PI70-1","unreviewed","pHCl-1","","A0A4D6K8E5-1"
"M9PI70-1","unreviewed","pHCl-1","","E1JI08-1"
"M9PI70-1","unreviewed","pHCl-1","","M9NEB0-1"
"M9PI70-1","unreviewed","pHCl-1","","M9NFY2-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PCN0-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PCN5-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PFD4-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PFD7-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PFL8-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PFR7-1"
"M9PI70-1","unreviewed","pHCl-1","","M9PI70-1"
"M9PI70-1","unreviewed","pHCl-1","","Q2PDZ0-1"
"M9PI70-1","unreviewed","pHCl-1","","Q9VUV2-1"
"M9PI70-1","unreviewed","pHCl-1","","Q9VUV3-1"
"M9PI70-1","unreviewed","pHCl-1","","X2JCG3-1"
"M9PI70-1","unreviewed","pHCl-1","","X2JGQ0-1"
"M9PI70-1","unreviewed","pHCl-1","","Q2PDY9-1"
"A0A0B4KHT3-1","unreviewed","Lrrk","","A0A0B4KH16-1"
"A0A0B4KHT3-1","unreviewed","Lrrk","","A0A0B4KHT3-1"
"A0A0B4KHT3-1","unreviewed","Lrrk","","Q9VDJ9-1"
"A0A4D6K5P9-1","unreviewed","Dmel\CG14234","","Q9VWD2-1"
"A0A4D6K5P9-1","unreviewed","Dmel\CG14234","","A0A4D6K416-1"
"A0A4D6K5P9-1","unreviewed","Dmel\CG14234","","A0A4D6K5P9-1"
"Q9VH59-1","unreviewed","Dmel\CG8534","","Q9VH59-1"
"Q9VH58-1","reviewed","eloF","Q9VH58-1",""
"O97148-1","reviewed","mth","O97148-1","E1JHX3-1"
"O97148-1","reviewed","mth","O97148-2",""
"O97143-1","reviewed","SAK","O97143-1",""
"Q9VH55-1","unreviewed","CT26802","","Q9VH55-1"
"Q9VH57-1","unreviewed","Dmel\CG16904","","Q9VH57-1"
"O96433-1","reviewed","CycT","O96433-1","M9PFT9-1"
"O96433-1","reviewed","CycT","O96433-2","M9PI89-1"
"A0A0B4K7H3-1","unreviewed","euc","","A0A0B4K7H3-1"
"A0A0B4K7H3-1","unreviewed","euc","","Q9VE19-1"
"Q07093-1","reviewed","Gycalpha99B","Q07093-1",""
"Q9VXU7-1","unreviewed","Alg14","","Q9VXU7-1"
"Q9VXU6-1","unreviewed","mh","","Q9VXU6-1"
"B7Z0E2-1","unreviewed","Unr","","B7Z0E2-1"
"B7Z0E2-1","unreviewed","Unr","","Q9VSK3-1"
"B7Z0E2-1","unreviewed","Unr","","M9ND61-1"
"B7Z0E3-1","unreviewed","CT32600","","B7Z0E3-1"
"B7Z0E3-1","unreviewed","CT32600","","Q9VSN5-1"
"B7Z0E0-1","unreviewed","Idh","","B7Z0E0-1"
