"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"D3ZYG0-1","unreviewed","Vav2","","D3ZYG0-1"
"P60042-1","reviewed","Sst","P60042-1",""
"A0A0G2K2W0-1","unreviewed","Ptprb","","A0A0G2K2W0-1"
"A0A0G2K2W0-1","unreviewed","Ptprb","","D3ZTG5-1"
"D4A474-1","unreviewed","Dqx1","","D4A474-1"
"P16599-1","reviewed","Tnf","P16599-1",""
"P16598-1","reviewed","Il1a","P16598-1","A0A0G2K003-1"
"P16598-1","reviewed","Il1a","","F1LQB1-1"
"P16598-1","reviewed","Il1a","","F1MAF9-1"
"Q5RJT0-1","reviewed","","Q5RJT0-1",""
"D3ZHZ3-1","unreviewed","Osbpl3","","D3ZHZ3-1"
"D3ZCN1-1","unreviewed","Mob3b","","D3ZCN1-1"
"D3ZCN5-1","unreviewed","","","D3ZCN5-1"
"D3ZCN8-1","unreviewed","Olr114","","D3ZCN8-1"
"D3ZCN9-1","unreviewed","","","D3ZCN9-1"
"O88637-1","reviewed","Pcyt2","O88637-1",""
"O88637-1","reviewed","Pcyt2","O88637-2",""
"Q66H85-1","reviewed","Ankzf1","Q66H85-1",""
"Q66H84-1","reviewed","Mapkapk3","Q66H84-1",""
"Q66H86-1","reviewed","Olfml1","Q66H86-1",""
"Q66H80-1","reviewed","Arcn1","Q66H80-1",""
"Q66H89-1","reviewed","Cep83","Q66H89-1",""
"Q66H88-1","reviewed","Plpp6","Q66H88-1",""
"D3ZUA4-1","unreviewed","Ccdc187","","D3ZUA4-1"
"D3ZUA0-1","reviewed","Mthfd2l","D3ZUA0-1","A0A0G2KAP2-1"
"D3ZUA2-1","unreviewed","Nlrp10","","D3ZUA2-1"
"F1M0U5-1","unreviewed","Nbas","","F1M0U5-1"
"F1M0U4-1","unreviewed","","","F1M0U4-1"
"F1M0U1-1","unreviewed","Ccdc73","","F1M0U1-1"
"F1M0U2-1","unreviewed","","","F1M0U2-1"
"Q4V7G1-1","reviewed","Skap1","Q4V7G1-1",""
"Q4V7G0-1","unreviewed","Cd247","","Q4V7G0-1"
"Q4V7G0-1","unreviewed","Cd247","","M0R576-1"
"A0A0G2JXP8-1","unreviewed","","","A0A0G2JXP8-1"
"A0A0G2JXP6-1","unreviewed","Adgrg4","","A0A0G2JXP6-1"
"A0A0G2JXP4-1","unreviewed","Tango2","","A0A0G2JXP4-1"
"A0A0G2JXP4-1","unreviewed","Tango2","","D3ZY86-1"
"A0A0G2JXP3-1","unreviewed","Nedd4l","","A0A0G2JUY1-1"
"A0A0G2JXP3-1","unreviewed","Nedd4l","","A0A0G2JXP3-1"
"A0A0G2JXP3-1","unreviewed","Nedd4l","","F1LRN8-1"
"A0A0G2JXP2-1","unreviewed","","","A0A0G2JXP2-1"
"A0A0G2JXP0-1","unreviewed","","","A0A0G2JXP0-1"
"A0A0G2JXP0-1","unreviewed","","","M0RDF0-1"
"A1L112-1","reviewed","Wdr55","A1L112-1","A0A0G2K5G9-1"
"A1L112-1","reviewed","Wdr55","","Q6QI75-1"
"D3ZBT4-1","unreviewed","Mtf1","","D3ZBT4-1"
"P27775-1","reviewed","Pkib","P27775-1","Q6AYW3-1"
"P27775-1","reviewed","Pkib","","Q8R4R3-1"
"D3ZBT6-1","unreviewed","Trpt1","","D3ZBT6-1"
"D3ZBT1-1","unreviewed","Olr403","","D3ZBT1-1"
"D3ZBT2-1","unreviewed","RGD1561113","","D3ZBT2-1"
"D3ZBT8-1","unreviewed","Olr577","","D3ZBT8-1"
"A0A0G2K972-1","unreviewed","Tdrd15","","A0A0G2K972-1"
"A0A0G2K975-1","unreviewed","RGD1564614","","A0A0G2K975-1"
"A0A0G2K975-1","unreviewed","RGD1564614","","G3V7P5-1"
"D3ZR91-1","unreviewed","Ifitm6","","D3ZR91-1"
"D3ZR96-1","unreviewed","Sox8","","D3ZR96-1"
"D3ZR99-1","unreviewed","Slc45a2","","D3ZR99-1"
"Q5BJM5-1","reviewed","Plekho1","Q5BJM5-1","A0A0G2KBB3-1"
"Q5BJM5-1","reviewed","Plekho1","","A0A0H2UHT1-1"
"P20272-1","reviewed","Cnr1","P20272-1",""
"Q1HI69-1","unreviewed","Gdf1","","Q1HI69-1"
"B1WC80-1","unreviewed","Mab21l4","","B1WC80-1"
"B1WC86-1","reviewed","Mppe1","B1WC86-1",""
"B1WC85-1","unreviewed","Wdr92","","B1WC85-1"
"B1WC84-1","unreviewed","Cnpy4","","B1WC84-1"
"B1WC89-1","unreviewed","Sowahd","","B1WC89-1"
"B1WC88-1","reviewed","","B1WC88-1",""
"F1M1Q8-1","unreviewed","Efcab12","","F1M1Q8-1"
"D4AEG0-1","unreviewed","Rbpjl","","D4AEG0-1"
"D4AEG3-1","unreviewed","Ppil4","","D4AEG3-1"
"D4AEG2-1","unreviewed","Rab32","","D4AEG2-1"
"Q923X5-1","reviewed","Taar7d","Q923X5-1","Q5QD20-1"
"D4AEG4-1","unreviewed","Olr125","","D4AEG4-1"
"D4AEG7-1","unreviewed","Tbc1d13","","D4AEG7-1"
"P68511-1","reviewed","Ywhah","P68511-1","A0A0G2K2B8-1"
"Q923X9-1","reviewed","Taar8a","Q923X9-1","A0A0G2JSV7-1"
"Q923X8-1","reviewed","Taar7b","Q923X8-1",""
"Q62857-1","reviewed","Ddit3","Q62857-1","Q496Y7-1"
"D4A9N9-1","unreviewed","Upp2","","D4A9N9-1"
"D4A2R5-1","unreviewed","Mex3c","","D4A2R5-1"
"D4A3A9-1","unreviewed","Galnt15","","D4A3A9-1"
"D4A3A5-1","unreviewed","","","D4A3A5-1"
"D4A3A7-1","unreviewed","Best2","","D4A3A7-1"
"D4A3A1-1","unreviewed","Loxhd1","","D4A3A1-1"
"D3ZT36-1","unreviewed","Adam23","","D3ZT36-1"
"A0A0G2K7U5-1","unreviewed","Adap1","","A0A0G2K7U5-1"
"A0A0G2K7U5-1","unreviewed","Adap1","","O88768-1"
"Q9WVA1-1","reviewed","Timm8a","Q9WVA1-1","F1LP21-1"
"A0A0G2K7U3-1","unreviewed","","","A0A0G2K7U3-1"
"Q63207-1","reviewed","F10","Q63207-1","A0A0H2UHR6-1"
"Q9WVA9-1","reviewed","Npff","Q9WVA9-1",""
"B2RZA5-1","unreviewed","Prorsd1","","B2RZA5-1"
"Q9JM47-1","reviewed","Kcnip3","Q9JM47-1","A0A140TAG1-1"
"Q8R4U9-1","reviewed","Sgk2","Q8R4U9-1","R9PXX7-1"
"B2RZA8-1","unreviewed","Slc30a6","","B2RZA8-1"
"F1M801-1","unreviewed","Anapc1","","F1M801-1"
"Q5BJV9-1","reviewed","Ntaq1","Q5BJV9-1","A0A0G2JU65-1"
"Q5BJV6-1","unreviewed","Moap1","","Q5BJV6-1"
"Q5BJV7-1","unreviewed","Rhobtb2","","Q5BJV7-1"
"Q5BJV3-1","unreviewed","Tlnrd1","","Q5BJV3-1"
"D4A2E8-1","unreviewed","","","D4A2E8-1"
"D4A2E9-1","unreviewed","Tbx1","","D4A2E9-1"
"D4A2E6-1","unreviewed","Ldlrad2","","D4A2E6-1"
"D4A2E7-1","unreviewed","Adamts19","","D4A2E7-1"
"Q9Z220-1","reviewed","Tsga10","Q9Z220-1","A0A0G2JT84-1"
"Q9Z220-1","reviewed","Tsga10","","A0A0G2JUV2-1"
"Q9Z220-1","reviewed","Tsga10","","A0A0G2K0B3-1"
"D4A2E3-1","unreviewed","Neurog2","","D4A2E3-1"
"F1MAP1-1","unreviewed","Zfp146","","F1MAP1-1"
"F1MAP6-1","unreviewed","Ccdc173","","F1MAP6-1"
"F1MAP4-1","unreviewed","Megf10","","F1MAP4-1"
"D3ZU88-1","unreviewed","RGD1309104","","D3ZU88-1"
"M0R595-1","unreviewed","","","M0R595-1"
"M0R594-1","unreviewed","LOC100911558","","M0R594-1"
"M0R597-1","unreviewed","LOC100362384","","M0R597-1"
"M0R590-1","unreviewed","LOC108351137","","M0R590-1"
"M0R593-1","unreviewed","LOC108350036","","M0R593-1"
"D3ZU86-1","unreviewed","Cers4","","D3ZU86-1"
"D3ZG28-1","unreviewed","Slc23a3","","D3ZG28-1"
"D3ZG29-1","unreviewed","Olr745","","D3ZG29-1"
"D3ZU87-1","unreviewed","","","D3ZU87-1"
"D3ZG23-1","unreviewed","","","D3ZG23-1"
"D3ZG21-1","unreviewed","Tcf20","","D3ZG21-1"
"D3ZG26-1","unreviewed","Lce1m","","D3ZG26-1"
"D3ZG27-1","reviewed","Ubiad1","D3ZG27-1",""
"Q6AY77-1","unreviewed","Gemin8","","Q6AY77-1"
"Q6MG08-1","reviewed","Abcf1","Q6MG08-1",""
"Q6MG07-1","reviewed","Prr3","Q6MG07-1","A0A0G2K5E5-1"
"Q6MG07-1","reviewed","Prr3","","A0A0G2K829-1"
"Q6MG07-1","reviewed","Prr3","","A0A0G2K9X6-1"
"Q6MG06-1","reviewed","Gnl1","Q6MG06-1","A0A0G2K444-1"
"Q6MG06-1","reviewed","Gnl1","","A0A0G2K6Q5-1"
"Q6MG05-1","unreviewed","RT1-T24-1","","A0A0G2KA93-1"
"Q6MG05-1","unreviewed","RT1-T24-1","","Q6MG05-1"
"Q6MG01-1","unreviewed","RT1-N3","","Q6MG01-1"
"D3ZU83-1","unreviewed","Ergic3","","D3ZU83-1"
"Q6TMA8-1","reviewed","Angptl4","Q6TMA8-1",""
"Q6AXP6-1","reviewed","Catsper2","Q6AXP6-1",""
"Q9ESE2-1","reviewed","Tnfsf11","Q9ESE2-1","G3V794-1"
"D3ZA67-1","unreviewed","Barx1","","D3ZA67-1"
"A0A0G2K2C0-1","unreviewed","Six3","","A0A0G2JWI0-1"
"A0A0G2K2C0-1","unreviewed","Six3","","A0A0G2K2C0-1"
"A0A0G2K2C7-1","unreviewed","Usp9x","","A0A0G2K2C7-1"
"A0A0G2K2C7-1","unreviewed","Usp9x","","D3ZC84-1"
"F1M8A7-1","unreviewed","","","F1M8A7-1"
"Q91XJ1-1","reviewed","Becn1","Q91XJ1-1",""
"Q91XJ0-1","reviewed","Ss18l1","Q91XJ0-1",""
"P01194-1","reviewed","Pomc","P01194-1","Q8K422-1"
"F1M392-1","unreviewed","Limch1","","F1M392-1"
"F1M391-1","reviewed","Sting1","F1M391-1",""
"D4ACD3-1","unreviewed","Usp25","","D4ACD3-1"
"P18331-1","reviewed","Inhba","P18331-1",""
"Q9ERA7-1","reviewed","Msln","Q9ERA7-1",""
"Q4KM84-1","reviewed","Mettl18","Q4KM84-1",""
"Q710E6-1","reviewed","Suco","Q710E6-1","A0A096MIV8-1"
"Q710E6-1","reviewed","Suco","","A0A096MIW3-1"
"Q710E6-1","reviewed","Suco","","A0A096MJ80-1"
"Q710E6-1","reviewed","Suco","","A0A0G2K087-1"
"Q710E6-1","reviewed","Suco","","A0A0G2KAG1-1"
"Q710E6-1","reviewed","Suco","","F1M9X3-1"
"F1M021-1","unreviewed","B4galnt3","","F1M021-1"
"F1M023-1","unreviewed","","","F1M023-1"
"F1M023-1","unreviewed","","","F1M7B4-1"
"F1LTX5-1","unreviewed","Fthl17e","","F1LTX5-1"
"F1LTX4-1","unreviewed","Lrrn4","","F1LTX4-1"
"D4ACD5-1","unreviewed","Plek2","","D4ACD5-1"
"D3Z8F4-1","unreviewed","","","D3Z8F4-1"
"D3Z8F7-1","unreviewed","Gykl1","","D3Z8F7-1"
"D3Z8F6-1","unreviewed","Dennd1b","","M0R8I4-1"
"D3Z8F6-1","unreviewed","Dennd1b","","D3Z8F6-1"
"D3Z8F6-1","unreviewed","Dennd1b","","F1M3B0-1"
"D3Z8F1-1","unreviewed","Vill","","D3Z8F1-1"
"D3Z8F3-1","unreviewed","","","D3Z8F3-1"
"Q8VIL3-1","reviewed","Zwint","Q8VIL3-1",""
"Q501L3-1","reviewed","Msantd4","Q501L3-1",""
"D3ZEE9-1","unreviewed","Fads6","","D3ZEE9-1"
"D3ZEE8-1","unreviewed","LOC691418","","D3ZEE8-1"
"P35289-1","reviewed","Rab15","P35289-1",""
"D3ZEE3-1","unreviewed","Olr515","","D3ZEE3-1"
"D3ZEE4-1","unreviewed","Plxdc1","","D3ZEE4-1"
"P63322-1","reviewed","Rala","P63322-1",""
"M0R4K6-1","unreviewed","RGD1564405","","M0R4K6-1"
"M0R4K4-1","unreviewed","Arl16","","M0R4K4-1"
"M0R4K3-1","unreviewed","Zcchc14","","M0R4K3-1"
"Q63279-1","reviewed","Krt19","Q63279-1",""
"A0A0G2JU54-1","unreviewed","Olr502","","A0A0G2JU54-1"
"Q63270-1","reviewed","Aco1","Q63270-1","G3V6S2-1"
"Q63273-1","reviewed","Grik5","Q63273-1",""
"Q63272-1","reviewed","Jak3","Q63272-1","A0A0G2K636-1"
"A0A0G2JU59-1","unreviewed","","","A0A0G2JU59-1"
"A0A0G2JU58-1","unreviewed","Hectd2","","A0A0G2JU58-1"
"A0A0G2JU58-1","unreviewed","Hectd2","","A0A0G2JYF3-1"
"P04474-1","reviewed","Prpg1","P04474-1","A0A0G2JUN4-1"
"P04474-1","reviewed","Prpg1","","A0A0G2JWS5-1"
"P04474-1","reviewed","Prpg1","","F1LMA2-1"
"A1L1L5-1","unreviewed","Ccnk","","A1L1L5-1"
"A1L1L7-1","reviewed","Znf426","A1L1L7-1","A0A0G2JW15-1"
"A1L1L7-1","reviewed","Znf426","","A0A0H2UHW3-1"
"A1L1L7-1","reviewed","Znf426","","F1MAL0-1"
"A1L1L1-1","reviewed","Cenpw","A1L1L1-1",""
"A1L1L3-1","reviewed","Ptpn20","A1L1L3-1",""
"A1L1L2-1","reviewed","Tmem214","A1L1L2-1",""
"D3ZD42-1","unreviewed","Olr852","","D3ZD42-1"
"D3ZVG9-1","unreviewed","Olr824","","D3ZVG9-1"
"F7F7H4-1","unreviewed","","","F7F7H4-1"
"D3ZVG6-1","unreviewed","Klf14","","D3ZVG6-1"
"D3ZVG7-1","unreviewed","LOC103690177","","D3ZVG7-1"
"D3ZVG0-1","unreviewed","LOC100362978","","D3ZVG0-1"
"D3ZVG1-1","unreviewed","Mocs1","","D3ZVG1-1"
"D3ZVG2-1","unreviewed","Slc35d1","","D3ZVG2-1"
"D4A8D6-1","unreviewed","","","D4A8D6-1"
"M0R7K3-1","unreviewed","Tnfaip8l1","","M0R7K3-1"
"M0R7K4-1","unreviewed","Zfp617","","M0R7K4-1"
"M0R7K6-1","unreviewed","","","M0R7K6-1"
"M0R7K9-1","unreviewed","Csap1","","M0R7K9-1"
"F1LSZ1-1","unreviewed","","","F1LSZ1-1"
"P50904-1","reviewed","Rasa1","P50904-1","G3V9H0-1"
"Q64724-1","unreviewed","LOC103689942","","Q64724-1"
"Q64725-1","reviewed","Syk","Q64725-1","D3ZH44-1"
"Q64725-1","reviewed","Syk","Q64725-2","G3V7N4-1"
"Q923G5-1","reviewed","Zdhhc7","Q923G5-1",""
"M0R924-1","unreviewed","LOC108352003","","M0R924-1"
"M0R924-1","unreviewed","LOC108352003","","M0R764-1"
"Q5MYW4-1","reviewed","Znf667","Q5MYW4-1",""
"M0R921-1","unreviewed","","","M0R921-1"
"M0R921-1","unreviewed","","","M0RAC8-1"
"M0R922-1","unreviewed","Ccdc179","","M0R922-1"
"M0R923-1","unreviewed","","","M0R923-1"
"M0R928-1","unreviewed","","","M0R928-1"
"M0R929-1","unreviewed","Tmem247","","M0R929-1"
"D3ZDI8-1","unreviewed","Pde6b","","D3ZDI8-1"
"D3ZDI9-1","unreviewed","Usp13","","D3ZDI9-1"
"D3ZDI4-1","unreviewed","Bdp1","","B2RZ11-1"
"D3ZDI4-1","unreviewed","Bdp1","","D3ZDI4-1"
"D3ZDI6-1","reviewed","Mylip","D3ZDI6-1",""
"D3ZDI7-1","unreviewed","Ppp2r5a","","D3ZDI7-1"
"A0A0G2JZB6-1","unreviewed","","","A0A0G2JZB6-1"
"G3V8D4-1","unreviewed","Apoc2","","G3V8D4-1"
"F1LYP8-1","unreviewed","Olr1708","","F1LYP8-1"
"D3ZN28-1","unreviewed","","","D3ZN28-1"
"D3ZN27-1","unreviewed","Dnajc13","","D3ZN27-1"
"D3ZN23-1","unreviewed","Adamts20","","D3ZN23-1"
"D3ZN23-1","unreviewed","Adamts20","","M0RC95-1"
"D3ZN23-1","unreviewed","Adamts20","","A0A0G2K836-1"
"D3ZN21-1","unreviewed","Ddx3y","","D3ZN21-1"
"D3ZN20-1","unreviewed","Il4i1","","D3ZN20-1"
"D3ZN20-1","unreviewed","Il4i1","","D3ZLJ6-1"
"D4ACN4-1","unreviewed","Zfp609","","D4ACN4-1"
"D4ACN6-1","unreviewed","Cert1","","D4ACN6-1"
"D4ACN1-1","unreviewed","Olr827","","D4ACN1-1"
"D4ACN8-1","reviewed","Plgrkt","D4ACN8-1",""
"D4ACN9-1","unreviewed","Slc25a36","","D4ACN9-1"
"F1M8M1-1","unreviewed","Tmem108","","F1M8M1-1"
"F1M8M0-1","unreviewed","Rab44","","F1M8M0-1"
"F1M6Y3-1","unreviewed","LOC307727","","F1M6Y3-1"
"G3V6P4-1","unreviewed","Phospho1","","G3V6P4-1"
"F1M6Y6-1","unreviewed","","","F1M6Y6-1"
"D4A9D6-1","unreviewed","Dhx9","","D4A9D6-1"
"D4A9D7-1","unreviewed","Wnt8a","","D4A9D7-1"
"D4A9D8-1","unreviewed","Osbp","","D4A9D8-1"
"Q76HM9-1","reviewed","Hyal3","Q76HM9-1","A0A0G2JSP4-1"
"Q76HM9-1","reviewed","Hyal3","","A0A0G2JV35-1"
"B2RYG8-1","reviewed","Elp6","B2RYG8-1",""
"B2RYG4-1","unreviewed","Kptn","","B2RYG4-1"
"B2RYG5-1","unreviewed","Taf15","","A0A0G2JZ19-1"
"B2RYG5-1","unreviewed","Taf15","","B2RYG5-1"
"B2RYG5-1","unreviewed","Taf15","","D3ZSS1-1"
"B2RYG6-1","reviewed","Otub1","B2RYG6-1",""
"B2RYG7-1","reviewed","Dok3","B2RYG7-1",""
"B2RYG1-1","reviewed","Fam32a","B2RYG1-1",""
"B2RYG3-1","unreviewed","Vps9d1","","B2RYG3-1"
"Q5XIW8-1","reviewed","Sart1","Q5XIW8-1",""
"M0R793-1","unreviewed","Cabp2","","M0R793-1"
"M0R976-1","unreviewed","Med18","","M0R976-1"
"B0BNL7-1","unreviewed","Rell1","","B0BNL7-1"
"B0BNL7-1","unreviewed","Rell1","","A0A096MJ67-1"
"D4A8N2-1","unreviewed","Fdx2","","D4A8N2-1"
"D4A8N1-1","unreviewed","Dpm1","","D4A8N1-1"
"D4A8N0-1","unreviewed","Fam111a","","D4A8N0-1"
"D4A8N7-1","unreviewed","Rhpn2","","D4A8N7-1"
"F1M7M4-1","unreviewed","Bmp2k","","F1M7M4-1"
"F1LU12-1","unreviewed","RGD1564865","","F1LU12-1"
"Q5M920-1","unreviewed","Ebna1bp2","","A0A096MIZ8-1"
"Q5M920-1","unreviewed","Ebna1bp2","","Q5M920-1"
"F1LU15-1","unreviewed","","","F1LU15-1"
"F1LU14-1","unreviewed","Snx32","","F1LU14-1"
"D3Z932-1","unreviewed","","","D3Z932-1"
"D3Z930-1","unreviewed","Mettl17","","D3Z930-1"
"D3Z937-1","unreviewed","Hmg20a","","D3Z937-1"
"D3Z939-1","unreviewed","Dpy19l4","","D3Z939-1"
"P17955-1","reviewed","Nup62","P17955-1",""
"P97881-1","reviewed","Muc13","P97881-1","A0A096MIY5-1"
"P97881-1","reviewed","Muc13","","F1M9I3-1"
"P97887-1","reviewed","Psen1","P97887-1",""
"P97884-1","reviewed","Ccl20","P97884-1",""
"P97885-1","reviewed","Cxcl5","P97885-1","G3V6C8-1"
"P97888-1","reviewed","Ppp2r2c","P97888-1","A0A0G2JWY9-1"
"P97888-1","reviewed","Ppp2r2c","","A0A0G2K5X0-1"
"D4A6W6-1","unreviewed","","","D4A6W6-1"
"D4A6W7-1","unreviewed","Tcf23","","D4A6W7-1"
"D4A6W4-1","unreviewed","Rft1","","D4A6W4-1"
"D4A6W5-1","unreviewed","","","D4A6W5-1"
"D4A6W9-1","unreviewed","Capsl","","D4A6W9-1"
"D4A777-1","unreviewed","Fam114a1","","D4A777-1"
"Q9Z2P4-1","reviewed","Rgcc","Q9Z2P4-1",""
"F1M6Z4-1","unreviewed","Prob1","","F1M6Z4-1"
"P45592-1","reviewed","Cfl1","P45592-1",""
"P63182-1","reviewed","Cbln1","P63182-1",""
"P28840-1","reviewed","Pcsk1","P28840-1",""
"P28841-1","reviewed","Pcsk2","P28841-1",""
"Q04631-1","reviewed","Fnta","Q04631-1","Q5RKJ4-1"
"F2Z3R8-1","unreviewed","LOC108348201","","F2Z3R8-1"
"A0A0G2JY64-1","unreviewed","","","A0A0G2JY64-1"
"A0A0G2JY65-1","unreviewed","Crb3","","A0A0G2JY65-1"
"A0A0G2JY65-1","unreviewed","Crb3","","Q4V8I0-1"
"A0A0G2JY60-1","unreviewed","","","A0A0G2JY60-1"
"A0A0G2JY62-1","unreviewed","Lpin2","","A0A0G2JY62-1"
"A0A0G2JY62-1","unreviewed","Lpin2","","D3ZYB4-1"
"P11442-1","reviewed","Cltc","P11442-1","F1M779-1"
"Q66HR2-1","reviewed","Mapre1","Q66HR2-1","A0A0G2JT48-1"
"Q4FZS9-1","unreviewed","Polr3d","","Q4FZS9-1"
"Q4FZS1-1","unreviewed","Cbx8","","Q4FZS1-1"
"Q4FZS5-1","unreviewed","MGC95210","","Q4FZS5-1"
"A0A0G2K5F7-1","unreviewed","Znhit1","","A0A0G2K5F7-1"
"A0A0G2K5F7-1","unreviewed","Znhit1","","D3ZNG9-1"
"D3ZWB5-1","unreviewed","Tulp1","","D3ZWB5-1"
"O35854-1","reviewed","Bcat2","O35854-1","G3V8U8-1"
"P0C2N6-1","reviewed","Kmt5c","P0C2N6-1",""
"P0C2N5-1","reviewed","Kmt5b","P0C2N5-1",""
"D4A558-1","unreviewed","Mixl1","","D4A558-1"
"D4A553-1","unreviewed","Ccdc84","","D4A553-1"
"D4A557-1","unreviewed","Mymx","","D4A557-1"
"A0A0G2K695-1","unreviewed","Myof","","A0A0G2K695-1"
"A0A0G2K695-1","unreviewed","Myof","","D4ACN7-1"
"A0A0G2K690-1","unreviewed","","","A0A0G2K690-1"
"A0A0G2K693-1","unreviewed","Adam34l","","A0A0G2K693-1"
"A0A0G2K698-1","unreviewed","Lmntd1","","A0A0G2K698-1"
"A0A0G2K698-1","unreviewed","Lmntd1","","D4ABG2-1"
"F1LZM0-1","unreviewed","Foxn2","","F1LZM0-1"
"F1LZM6-1","unreviewed","LOC100910577","","F1LZM6-1"
"C9DQJ9-1","unreviewed","Neurl1b","","C9DQJ9-1"
"A0A0G2K347-1","unreviewed","Cfap99","","A0A0G2K347-1"
"A0A0G2K344-1","reviewed","Pik3ca","A0A0G2K344-1",""
"P17136-1","reviewed","Snrpb","P17136-1","Q5XII7-1"
"A0A0G2K340-1","unreviewed","Nsun3","","A0A0G2K340-1"
"Q03070-1","reviewed","Chn2","Q03070-1","A0A0G2JXD5-1"
"Q03070-1","reviewed","Chn2","","G3V773-1"
"Q06000-1","reviewed","Lpl","Q06000-1",""
"D3ZN19-1","unreviewed","Rnf121","","D3ZN19-1"
"F1M6T3-1","unreviewed","Jcad","","F1M6T3-1"
"Q811P6-1","reviewed","Tfb1m","Q811P6-1","A0A0G2JZ68-1"
"Q5RKI3-1","reviewed","Poll","Q5RKI3-1",""
"M0RCU3-1","unreviewed","LOC100361018","","M0RCU3-1"
"M0RCU0-1","unreviewed","","","M0RCU0-1"
"M0RCU5-1","unreviewed","Urad","","M0RCU5-1"
"D4A7L6-1","unreviewed","Rpia","","D4A7L6-1"
"M0R7T2-1","unreviewed","Alkbh7","","M0R7T2-1"
"M0R7T6-1","unreviewed","Rbm24","","M0R7T6-1"
"M0R7T7-1","unreviewed","","","M0R7T7-1"
"M0R7T9-1","reviewed","Tbc1d12","M0R7T9-1","M0R9H1-1"
"D4A7L5-1","unreviewed","","","D4A7L5-1"
"D3ZNY8-1","unreviewed","Ror2","","D3ZNY8-1"
"D3ZNY7-1","unreviewed","","","D3ZNY7-1"
"D3ZNY3-1","unreviewed","Mmaa","","D3ZNY3-1"
"D4A7L0-1","unreviewed","Lbx2","","D4A7L0-1"
"Q924V4-1","reviewed","Slc15a3","Q924V4-1",""
"Q924V1-1","reviewed","Nox4","Q924V1-1",""
"P24368-1","reviewed","Ppib","P24368-1",""
"F1LVT9-1","unreviewed","RGD1559575","","F1LVT9-1"
"F1LVT8-1","unreviewed","","","F1LVT8-1"
"F1M625-1","reviewed","Usp46","F1M625-1","A0A0G2K2V1-1"
"F1LVT2-1","unreviewed","Zfp36l3","","F1LVT2-1"
"Q9QY44-1","reviewed","Abcd2","Q9QY44-1",""
"F1LVT0-1","unreviewed","Ccnb3","","F1LVT0-1"
"F1LVT6-1","unreviewed","Senp1","","A0A0G2K1R8-1"
"F1LVT6-1","unreviewed","Senp1","","F1LVT6-1"
"F1LVT5-1","unreviewed","Rundc1","","F1LVT5-1"
"M0RBY1-1","unreviewed","Prss55","","M0RBY1-1"
"M0RBY6-1","unreviewed","Zfp182","","M0RBY6-1"
"M0RBY7-1","unreviewed","LOC687560","","M0RBY7-1"
"M0RBY8-1","unreviewed","Brap","","M0RBY8-1"
"M0RBY9-1","unreviewed","Olr850","","M0RBY9-1"
"B0BNC9-1","reviewed","","B0BNC9-1","A0A096MJR4-1"
"B0BNC4-1","unreviewed","Phykpl","","B0BNC4-1"
"B0BNC4-1","unreviewed","Phykpl","","A0A0G2KB65-1"
"B0BNC7-1","unreviewed","Armc12","","B0BNC7-1"
"P29676-1","reviewed","Epo","P29676-1",""
"F1LMI3-1","unreviewed","Cdh3","","F1LMI3-1"
"F1LMI1-1","unreviewed","Bub1b","","F1LMI1-1"
"P70712-1","reviewed","Kynu","P70712-1",""
"M0R3M8-1","unreviewed","Rrp12","","M0R3M8-1"
"M0R3M3-1","unreviewed","","","M0R3M3-1"
"M0R3M2-1","unreviewed","","","M0R3M2-1"
"M0R3M6-1","unreviewed","LOC103694079","","M0R3M6-1"
"M0R3M4-1","unreviewed","Ranbp2","","D4A054-1"
"M0R3M4-1","unreviewed","Ranbp2","","M0R3M4-1"
"M0RDS6-1","unreviewed","LOC100912186","","M0RDS6-1"
"Q63073-1","reviewed","Btg1","Q63073-1",""
"Q63072-1","reviewed","Bst1","Q63072-1","F1LSX3-1"
"D3Z9X4-1","unreviewed","Tmprss4","","D3Z9X4-1"
"M0RDS1-1","unreviewed","Olr590","","M0RDS1-1"
"D3Z9X9-1","unreviewed","RGD1304554","","D3Z9X9-1"
"G3V716-1","unreviewed","Rgs20","","G3V716-1"
"G3V719-1","unreviewed","Plscr4","","G3V719-1"
"F1LR51-1","unreviewed","Msantd2","","F1LR51-1"
"Q8CJE3-1","unreviewed","Myo7a","","Q8CJE3-1"
"Q8CJE2-1","reviewed","Per3","Q8CJE2-1","A0A1B0GWK7-1"
"Q8CJE2-1","reviewed","Per3","","A0A1B0GWU7-1"
"Q8CJE2-1","reviewed","Per3","","G3V8D9-1"
"Q6VEU8-1","unreviewed","Ddx24","","Q6VEU8-1"
"Q6VEU1-1","reviewed","Nob1","Q6VEU1-1",""
"Q5XI23-1","unreviewed","Mkrn2","","Q5XI23-1"
"Q5XI22-1","reviewed","Acat2","Q5XI22-1","A0A0G2JUB4-1"
"Q5XI22-1","reviewed","Acat2","","F1LS48-1"
"Q5XI21-1","unreviewed","Tom1","","Q5XI21-1"
"Q5XI20-1","reviewed","Mturn","Q5XI20-1",""
"Q5XI26-1","unreviewed","Stat2","","Q5XI26-1"
"Q5XI24-1","unreviewed","Matn1","","Q5XI24-1"
"Q5XI29-1","reviewed","Cpsf7","Q5XI29-1",""
"Q5XI28-1","reviewed","Raver1","Q5XI28-1",""
